x,y,z,t,mu,alpha
-30.3844,353.7968,118.7005,1312.0000,-4.2729,10.1775
-36.5912,348.0516,117.0574,1313.0000,-2.3501,10.1704
-43.8353,340.8902,115.4685,1314.0000,-1.2425,10.1682
-51.0328,333.5199,116.3051,1315.0000,-0.5064,10.1675
-57.0365,327.2799,117.4243,1316.0000,-0.2617,10.1674
-62.7689,321.2817,116.4054,1317.0000,-0.1375,10.1674
-69.4686,314.2451,114.6000,1318.0000,-0.0753,10.1674
-76.6659,306.6697,114.7694,1319.0000,-0.0330,10.1674
-82.9451,300.0543,116.0030,1320.0000,-0.0162,10.1674
-88.6617,294.0290,115.6043,1321.0000,-0.0082,10.1674
-95.0516,287.2924,113.8517,1322.0000,-0.0045,10.1674
-102.2025,279.7529,113.4007,1323.0000,-0.0022,10.1674
-108.7729,272.8248,114.5049,1324.0000,-0.0010,10.1674
-114.5896,266.6913,114.6376,1325.0000,-0.0005,10.1674
-120.7486,260.1968,113.1428,1326.0000,-0.0003,10.1674
-127.7528,252.8110,112.2092,1327.0000,-0.0001,10.1674
-134.5516,245.6417,112.9962,1328.0000,-0.0001,10.1674
-140.5389,239.3282,113.5127,1329.0000,-0.0000,10.1674
-146.5524,232.9871,112.4029,1330.0000,-0.0000,10.1674
-153.3512,225.8178,111.1738,1331.0000,-0.0000,10.1674
-160.2866,218.5045,111.5342,1332.0000,-0.0000,10.1674
-166.4830,211.9705,112.2565,1333.0000,-0.0000,10.1674
-172.4378,205.6911,111.5809,1334.0000,-0.0000,10.1674
-179.0185,198.7519,110.2520,1335.0000,-0.0000,10.1674
-185.9914,191.3990,110.1615,1336.0000,-0.0000,10.1674
-192.4019,184.6392,110.9095,1337.0000,-0.0000,10.1674
-198.3768,178.3387,110.6485,1338.0000,-0.0000,10.1674
-204.7633,171.6042,109.3921,1339.0000,-0.0000,10.1674
-211.6866,164.3037,108.9010,1340.0000,-0.0000,10.1674
-218.2847,157.3461,109.5190,1341.0000,-0.0000,10.1674
-224.3429,150.9578,109.5992,1342.0000,-0.0000,10.1674
-230.5827,144.3779,108.5435,1343.0000,-0.0000,10.1674
-237.3942,137.1953,107.7551,1344.0000,-0.0000,10.1674
-244.1290,130.0935,108.1312,1345.0000,-0.0000,10.1674
-250.3133,123.5722,108.4437,1346.0000,-0.0000,10.1674
-256.4651,117.0852,107.6641,1347.0000,-0.0000,10.1674
-263.1331,110.0539,106.7078,1348.0000,-0.0000,10.1674
-269.9405,102.8755,106.7851,1349.0000,-0.0000,10.1674
-276.2707,96.2004,107.2057,1350.0000,-0.0000,10.1674
-282.3941,89.7433,106.7249,1351.0000,-0.0000,10.1674
-288.9155,82.8666,105.7305,1352.0000,-0.0000,10.1674
-295.7311,75.6796,105.5073,1353.0000,-0.0000,10.1674
-302.2037,68.8543,105.9159,1354.0000,-0.0000,10.1674
-308.3516,62.3714,105.7109,1355.0000,-0.0000,10.1674
-314.7461,55.6284,104.7893,1356.0000,-0.0000,10.1674
-321.5157,48.4900,104.3099,1357.0000,-0.0000,10.1674
-328.1071,41.5394,104.6075,1358.0000,-0.0000,10.1674
-334.3205,34.9875,104.6204,1359.0000,-0.0000,10.1674
-340.6223,28.3422,103.8514,1360.0000,-0.0000,10.1674
-347.3091,21.2911,103.1908,1361.0000,-0.0000,10.1674
-353.9818,14.2548,103.3110,1362.0000,-0.0000,10.1674
-360.2863,7.6068,103.4629,1363.0000,-0.0000,10.1674
-366.5363,1.0162,102.8898,1364.0000,-0.0000,10.1674
-369.5193,-7.9263,101.3179,1365.0000,-45.0000,11.6694
-363.8534,-16.9798,100.1091,1366.0000,-39.0556,11.2109
-354.2487,-21.3007,101.4979,1367.0000,-15.2025,10.2989
-346.0672,-22.8709,103.0453,1368.0000,-8.2423,10.2052
-338.1790,-23.5567,101.7451,1369.0000,-4.3524,10.1779
-328.3743,-23.8236,99.4517,1370.0000,-2.4212,10.1706
-317.6153,-23.7479,99.8295,1371.0000,-0.9741,10.1679
-308.6778,-23.5534,101.5453,1372.0000,-0.4819,10.1675
-300.7610,-23.3313,101.0609,1373.0000,-0.2479,10.1674
-291.5358,-23.0425,98.8190,1374.0000,-0.1402,10.1674
-280.8374,-22.6863,98.3528,1375.0000,-0.0631,10.1674
-271.3198,-22.3605,99.9234,1376.0000,-0.0278,10.1674
-263.2174,-22.0801,100.1490,1377.0000,-0.0146,10.1674
-254.4374,-21.7746,98.2405,1378.0000,-0.0081,10.1674
-244.0149,-21.4108,97.1133,1379.0000,-0.0041,10.1674
-234.0333,-21.0618,98.2778,1380.0000,-0.0016,10.1674
-225.6098,-20.7670,99.0251,1381.0000,-0.0008,10.1674
-217.1088,-20.4695,97.6231,1382.0000,-0.0005,10.1674
-207.0838,-20.1185,96.0892,1383.0000,-0.0002,10.1674
-196.8166,-19.7590,96.6906,1384.0000,-0.0001,10.1674
-187.9932,-19.4501,97.7277,1385.0000,-0.0001,10.1674
-179.6047,-19.1564,96.9007,1386.0000,-0.0000,10.1674
-170.0034,-18.8202,95.2265,1387.0000,-0.0000,10.1674
-159.6483,-18.4577,95.2245,1388.0000,-0.0000,10.1674
-150.4083,-18.1341,96.3122,1389.0000,-0.0000,10.1674
-141.9833,-17.8391,96.0379,1390.0000,-0.0000,10.1674
-132.7580,-17.5161,94.4566,1391.0000,-0.0000,10.1674
-122.4911,-17.1566,93.9152,1392.0000,-0.0000,10.1674
-112.8801,-16.8201,94.8430,1393.0000,-0.0000,10.1674
-104.2984,-16.5196,95.0279,1394.0000,-0.0000,10.1674
-95.3554,-16.2065,93.7127,1395.0000,-0.0000,10.1674
-85.3026,-15.8545,92.7706,1396.0000,-0.0000,10.1674
-75.4166,-15.5084,93.3849,1397.0000,-0.0000,10.1674
-66.5946,-15.1995,93.8881,1398.0000,-0.0000,10.1674
-57.8204,-14.8922,92.9415,1399.0000,-0.0000,10.1674
-48.0455,-14.5500,91.7741,1400.0000,-0.0000,10.1674
-38.0096,-14.1986,91.9955,1401.0000,-0.0000,10.1674
-28.9065,-13.8798,92.6544,1402.0000,-0.0000,10.1674
-20.1872,-13.5745,92.1091,1403.0000,-0.0000,10.1674
-10.6962,-13.2422,90.8926,1404.0000,-0.0000,10.1674
-0.6384,-12.8901,90.7165,1405.0000,-0.0000,10.1674
8.7418,-12.5616,91.3710,1406.0000,-0.0000,10.1674
17.5066,-12.2547,91.1973,1407.0000,-0.0000,10.1674
26.7521,-11.9310,90.0794,1408.0000,-0.0000,10.1674
36.7233,-11.5819,89.5614,1409.0000,-0.0000,10.1674
46.3369,-11.2453,90.0745,1410.0000,-0.0000,10.1674
55.2252,-10.9340,90.1929,1411.0000,-0.0000,10.1674
64.2916,-10.6166,89.2753,1412.0000,-0.0000,10.1674
74.1029,-10.2731,88.5101,1413.0000,-0.0000,10.1674
83.8778,-9.9308,88.7856,1414.0000,-0.0000,10.1674
92.9403,-9.6135,89.0872,1415.0000,-0.0000,10.1674
101.9064,-9.2995,88.4236,1416.0000,-0.0000,10.1674
111.5250,-8.9627,87.5264,1417.0000,-0.0000,10.1674
121.3763,-8.6178,87.5216,1418.0000,-0.0000,10.1674
130.6324,-8.2937,87.8917,1419.0000,-0.0000,10.1674
138.9341,-5.3504,87.4585,1420.0000,-32.4078,11.9419
144.4263,2.1461,86.6864,1421.0000,-27.4987,11.9440
145.5977,11.4748,86.8896,1422.0000,-21.1582,11.9436
143.6721,19.8210,87.4826,1423.0000,-13.0225,11.9478
140.2455,27.2323,87.0297,1424.0000,-8.5323,11.9474
135.4764,34.6731,86.0537,1425.0000,-5.6452,11.9472
129.8078,41.9016,86.0723,1426.0000,-3.6137,11.9471
124.1738,48.2440,86.5228,1427.0000,-2.4087,11.9470
118.4836,54.1545,86.0223,1428.0000,-1.7950,11.9470
112.1357,60.3446,85.1568,1429.0000,-1.4496,11.9470
105.4324,66.5329,85.2522,1430.0000,-1.2199,11.9470
99.0783,72.1320,85.6660,1431.0000,-1.0850,11.9471
92.7535,77.4853,85.2155,1432.0000,-1.0051,11.9472
85.8353,83.1171,84.5753,1433.0000,-0.9454,11.9472
78.6708,88.7293,84.9117,1434.0000,-0.8849,11.9473
71.8694,93.8715,85.5721,1435.0000,-0.8210,11.9474
65.0308,98.8811,85.6502,1436.0000,-0.7436,11.9475
57.6047,104.1653,86.0060,1437.0000,-0.6309,11.9477
50.0748,109.3991,87.6544,1438.0000,-0.4292,11.9478
43.0771,114.2129,89.6662,1439.0000,-0.0291,11.9480
36.2385,119.0020,90.9229,1440.0000,0.9297,11.9482
29.3455,124.6213,92.0134,1441.0000,6.4414,11.9485
25.5665,132.9257,92.7921,1442.0000,40.9185,11.9277
29.5204,142.0910,93.4490,1443.0000,39.4696,11.9372
39.0535,145.3668,95.5074,1444.0000,36.8629,11.9361
47.3241,141.7432,97.9947,1445.0000,33.7458,11.9418
51.6802,134.4155,99.2205,1446.0000,30.4929,11.9454
51.3371,125.1922,99.7743,1447.0000,27.6788,11.9477
45.8509,117.1640,101.5402,1448.0000,25.5216,11.9496
37.7724,113.3977,104.0905,1449.0000,25.9235,11.9510
29.4062,114.1721,105.4820,1450.0000,29.2858,11.9440
22.4652,120.1637,105.7941,1451.0000,34.0715,11.9431
21.3181,130.2239,106.9872,1452.0000,35.7041,11.9437
27.1724,137.9389,109.6384,1453.0000,34.5309,11.9413
35.6057,139.9445,111.8675,1454.0000,33.4765,11.9409
43.6905,136.5878,112.6479,1455.0000,32.1463,11.9432
48.6041,128.2312,113.4963,1456.0000,30.8702,11.9452
47.4182,118.5942,115.7983,1457.0000,30.1052,11.9470
41.4979,112.1330,118.2218,1458.0000,30.4037,11.9484
33.1312,110.0999,119.2990,1459.0000,31.3877,11.9494
24.4001,113.8426,119.9547,1460.0000,32.5489,11.9431
20.0006,122.7423,121.8268,1461.0000,33.5056,11.9448
22.2489,131.6718,124.3609,1462.0000,33.6948,11.9469
29.0558,137.1101,125.9931,1463.0000,32.4875,11.9438
38.2357,137.4384,126.8163,1464.0000,32.3687,11.9422
46.1062,131.6269,128.3053,1465.0000,31.8336,11.9438
48.5775,122.5725,130.7228,1466.0000,31.5485,11.9454
45.4638,114.3871,132.6680,1467.0000,31.6019,11.9468
37.9851,109.3997,133.6569,1468.0000,31.8975,11.9481
28.3446,110.0923,134.8926,1469.0000,32.1648,11.9422
21.3707,116.6689,137.1026,1470.0000,32.6183,11.9443
20.0455,125.5417,139.2597,1471.0000,32.9036,11.9464
24.2326,133.4357,140.5660,1472.0000,31.9724,11.9431
32.8161,137.4179,141.7462,1473.0000,32.0888,11.9445
42.1534,135.1445,143.6805,1474.0000,32.2039,11.9428
47.8396,127.9876,145.8881,1475.0000,32.0284,11.9443
48.1849,119.0796,147.4652,1476.0000,31.9515,11.9456
42.9269,111.4132,148.6575,1477.0000,32.0041,11.9470
33.7657,108.5393,150.3824,1478.0000,32.0879,11.9487
25.0511,104.9832,151.8058,1479.0000,-45.0000,11.6694
22.3434,95.3909,152.4314,1480.0000,-45.0000,11.6694
27.4225,86.1381,154.1581,1481.0000,-29.1443,10.6930
34.9545,80.6233,156.9613,1482.0000,-13.7804,10.2749
42.3280,77.1303,158.1841,1483.0000,-7.5425,10.1990
50.6638,74.1384,157.4006,1484.0000,-4.2550,10.1774
60.5069,71.2594,157.2430,1485.0000,-2.1831,10.1700
69.9769,68.8049,158.8414,1486.0000,-0.9413,10.1679
78.1951,66.7904,159.8079,1487.0000,-0.4900,10.1675
86.5805,64.7911,158.7934,1488.0000,-0.2694,10.1674
96.2879,62.5149,157.6913,1489.0000,-0.1442,10.1674
106.1397,60.2261,158.3921,1490.0000,-0.0643,10.1674
114.7701,58.2295,159.3408,1491.0000,-0.0327,10.1674
123.0871,56.3092,158.6095,1492.0000,-0.0174,10.1674
132.4675,54.1457,157.1985,1493.0000,-0.0095,10.1674
142.4314,51.8490,157.2651,1494.0000,-0.0045,10.1674
151.4276,49.7760,158.1992,1495.0000,-0.0022,10.1674
159.7689,47.8542,157.8927,1496.0000,-0.0011,10.1674
168.8317,45.7663,156.4935,1497.0000,-0.0006,10.1674
178.7413,43.4833,156.0538,1498.0000,-0.0003,10.1674
188.0567,41.3374,156.8427,1499.0000,-0.0002,10.1674
196.5207,39.3875,156.9242,1500.0000,-0.0001,10.1674
205.3356,37.3569,155.7212,1501.0000,-0.0000,10.1674
215.0781,35.1126,154.9084,1502.0000,-0.0000,10.1674
224.6331,32.9114,155.4297,1503.0000,-0.0000,10.1674
233.2926,30.9166,155.7916,1504.0000,-0.0000,10.1674
241.9520,28.9218,154.8888,1505.0000,-0.0000,10.1674
251.4671,26.7298,153.8556,1506.0000,-0.0000,10.1674
261.1589,24.4972,154.0382,1507.0000,-0.0000,10.1674
270.0518,22.4486,154.5440,1508.0000,-0.0000,10.1674
278.6519,20.4674,153.9793,1509.0000,-0.0000,10.1674
287.9281,18.3305,152.8787,1510.0000,-0.0000,10.1674
297.6500,16.0909,152.7125,1511.0000,-0.0000,10.1674
306.7769,13.9884,153.2247,1512.0000,-0.0000,10.1674
315.4047,12.0009,152.9802,1513.0000,-0.0000,10.1674
324.4695,9.9127,151.9444,1514.0000,-0.0000,10.1674
334.1294,7.6874,151.4736,1515.0000,-0.0000,10.1674
343.4571,5.5386,151.8747,1516.0000,-0.0000,10.1674
352.1817,3.5288,151.8904,1517.0000,-0.0000,10.1674
361.0880,1.4771,151.0169,1518.0000,-0.0000,10.1674
370.4855,3.5826,149.4680,1519.0000,-45.0000,11.6694
374.5420,13.4369,148.3092,1520.0000,-44.7191,11.6445
371.4191,23.6250,149.6340,1521.0000,-17.4772,10.3429
366.8907,30.6915,151.3336,1522.0000,-9.5942,10.2188
361.9079,36.7273,150.1547,1523.0000,-5.0382,10.1814
355.2399,43.7605,147.7430,1524.0000,-2.8528,10.1719
347.4755,51.3126,147.9658,1525.0000,-1.1687,10.1681
340.8893,57.4951,149.7676,1526.0000,-0.5726,10.1676
335.1113,62.8374,149.4280,1527.0000,-0.3008,10.1674
328.3999,68.9936,147.1374,1528.0000,-0.1723,10.1674
320.4810,76.2218,146.5017,1529.0000,-0.0797,10.1674
313.3610,82.7057,148.0925,1530.0000,-0.0347,10.1674
307.3710,88.1550,148.4638,1531.0000,-0.0185,10.1674
300.9521,93.9919,146.5694,1532.0000,-0.0104,10.1674
293.2579,100.9863,145.2892,1533.0000,-0.0054,10.1674
285.7937,107.7706,146.4133,1534.0000,-0.0022,10.1674
279.5362,113.4578,147.2869,1535.0000,-0.0011,10.1674
273.3043,119.1215,145.9477,1536.0000,-0.0006,10.1674
265.9283,125.8249,144.2987,1537.0000,-0.0003,10.1674
258.2707,132.7842,144.8149,1538.0000,-0.0001,10.1674
251.6959,138.7594,145.9439,1539.0000,-0.0001,10.1674
245.5254,144.3672,145.2113,1540.0000,-0.0000,10.1674
238.4751,150.7745,143.4707,1541.0000,-0.0000,10.1674
230.7779,157.7696,143.3605,1542.0000,-0.0000,10.1674
223.8825,164.0362,144.4978,1543.0000,-0.0000,10.1674
217.6623,169.6891,144.3321,1544.0000,-0.0000,10.1674
210.8910,175.8428,142.7344,1545.0000,-0.0000,10.1674
203.2856,182.7546,142.0845,1546.0000,-0.0000,10.1674
196.1135,189.2726,143.0189,1547.0000,-0.0000,10.1674
189.7561,195.0501,143.3101,1548.0000,-0.0000,10.1674
183.1862,201.0209,142.0218,1549.0000,-0.0000,10.1674
175.7614,207.7685,140.9885,1550.0000,-0.0000,10.1674
168.3936,214.4644,141.5723,1551.0000,-0.0000,10.1674
161.8409,220.4194,142.1643,1552.0000,-0.0000,10.1674
155.3833,226.2881,141.2749,1553.0000,-0.0000,10.1674
148.1794,232.8350,140.0427,1554.0000,-0.0000,10.1674
140.7153,239.6183,140.2044,1555.0000,-0.0000,10.1674
133.9426,245.7733,140.9213,1556.0000,-0.0000,10.1674
127.5108,251.6185,140.4461,1557.0000,-0.0000,10.1674
120.5242,257.9680,139.1911,1558.0000,-0.0000,10.1674
113.0619,264.7497,138.9357,1559.0000,-0.0000,10.1674
106.0783,271.0963,139.6091,1560.0000,-0.0000,10.1674
99.5971,276.9864,139.5026,1561.0000,-0.0000,10.1674
92.7917,283.1712,138.3696,1562.0000,-0.0000,10.1674
85.4103,289.8793,137.7660,1563.0000,-0.0000,10.1674
78.2545,296.3825,138.2613,1564.0000,-0.0000,10.1674
71.6671,302.3691,138.4355,1565.0000,-0.0000,10.1674
64.9880,308.4391,137.5253,1566.0000,-0.0000,10.1674
57.7381,315.0277,136.6846,1567.0000,-0.0000,10.1674
50.4691,321.6338,136.9169,1568.0000,-0.0000,10.1674
43.7412,327.7481,137.2600,1569.0000,-0.0000,10.1674
37.1266,333.7594,136.6240,1570.0000,-0.0000,10.1674
30.0280,340.2106,135.6727,1571.0000,-0.0000,10.1674
22.7129,346.8585,135.6116,1572.0000,-0.0000,10.1674
15.8343,353.1098,136.0058,1573.0000,-0.0000,10.1674
9.2254,359.1160,135.6477,1574.0000,0.0000,10.1674
2.2706,365.4365,134.7047,1575.0000,-0.0000,10.1674
-7.0317,368.3873,133.5567,1576.0000,-43.4634,11.5372
-17.0385,365.0641,133.4678,1577.0000,-17.7120,10.3478
-24.8912,359.8937,134.7730,1578.0000,-8.3230,10.2060
-31.2749,354.5715,134.7515,1579.0000,-4.2613,10.1774
-37.8726,348.4170,133.0482,1580.0000,-2.3468,10.1704
-45.1873,341.1257,132.2232,1581.0000,-1.1717,10.1681
-52.0120,334.0934,133.2262,1582.0000,-0.4943,10.1675
-57.9177,327.9232,133.6749,1583.0000,-0.2520,10.1674
-63.9457,321.5839,132.3470,1584.0000,-0.1358,10.1674
-70.8435,314.3025,131.1307,1585.0000,-0.0707,10.1674
-77.7607,306.9860,131.7071,1586.0000,-0.0309,10.1674
-83.8393,300.5508,132.4479,1587.0000,-0.0154,10.1674
-89.7512,294.2897,131.5787,1588.0000,-0.0080,10.1674
-96.4015,287.2449,130.1848,1589.0000,-0.0043,10.1674
-103.3907,279.8401,130.2761,1590.0000,-0.0020,10.1674
-109.6987,273.1568,131.1129,1591.0000,-0.0010,10.1674
-115.6034,266.9005,130.7053,1592.0000,-0.0005,10.1674
-122.0321,260.0890,129.3309,1593.0000,-0.0003,10.1674
-128.9982,252.7080,128.9647,1594.0000,-0.0001,10.1674
-135.5211,245.7965,129.7169,1595.0000,-0.0001,10.1674
-141.4938,239.4681,129.7091,1596.0000,-0.0000,10.1674
-147.7458,232.8437,128.5095,1597.0000,-0.0000,10.1674
-154.6113,225.5693,127.7797,1598.0000,-0.0000,10.1674
-161.3030,218.4790,128.3074,1599.0000,-0.0000,10.1674
-167.3975,212.0215,128.5927,1600.0000,-0.0000,10.1674
-173.5333,205.5202,127.6681,1601.0000,-0.0000,10.1674
-180.2526,198.4007,126.7072,1602.0000,-0.0000,10.1674
-187.0475,191.2011,126.9269,1603.0000,-0.0000,10.1674
-193.2940,184.5825,127.3749,1604.0000,-0.0000,10.1674
-199.3780,178.1361,126.7682,1605.0000,-0.0000,10.1674
-205.9379,171.1855,125.7187,1606.0000,-0.0000,10.1674
-212.7652,163.9515,125.6082,1607.0000,-0.0000,10.1674
-219.1686,157.1667,126.0857,1608.0000,-0.0000,10.1674
-225.2607,150.7117,125.7881,1609.0000,-0.0000,10.1674
-231.6750,143.9153,124.7783,1610.0000,-0.0000,10.1674
-238.4714,136.7141,124.3699,1611.0000,-0.0000,10.1674
-245.0135,129.7824,124.7610,1612.0000,-0.0000,10.1674
-251.1623,123.2673,124.7217,1613.0000,-0.0000,10.1674
-257.4636,116.5906,123.8501,1614.0000,-0.0000,10.1674
-264.1824,109.4716,123.2155,1615.0000,-0.0000,10.1674
-270.8271,102.4312,123.4355,1616.0000,-0.0000,10.1674
-277.0661,95.8206,123.5760,1617.0000,-0.0000,10.1674
-283.2967,89.2188,122.9031,1618.0000,-0.0000,10.1674
-289.9125,82.2090,122.1348,1619.0000,-0.0000,10.1674
-296.6139,75.1084,122.1388,1620.0000,-0.0000,10.1674
-302.9591,68.3852,122.3679,1621.0000,-0.0000,10.1674
-309.1633,61.8115,121.9148,1622.0000,-0.0000,10.1674
-315.6713,54.9159,121.1082,1623.0000,-0.0000,10.1674
-322.3827,47.8047,120.8912,1624.0000,-0.0000,10.1674
-328.8328,40.9703,121.1198,1625.0000,-0.0000,10.1674
-335.0506,34.3822,120.8730,1626.0000,-0.0000,10.1674
-341.4632,27.5877,120.1114,1627.0000,-0.0000,10.1674
-348.1446,20.5083,119.7025,1628.0000,0.0000,10.1674
-354.6834,13.5801,119.8561,1629.0000,-0.0000,10.1674
-360.9463,6.9441,119.7753,1630.0000,-0.0000,10.1674
-367.2872,0.2254,119.1202,1631.0000,-0.0000,10.1674
-370.2577,-8.8204,117.7401,1632.0000,-45.0000,11.6694
-364.6323,-17.7943,116.6772,1633.0000,-39.0750,11.2122
-355.1151,-22.0971,117.9136,1634.0000,-15.5396,10.3050
-346.8142,-23.6906,119.2953,1635.0000,-8.2936,10.2057
-338.7724,-24.3774,118.0874,1636.0000,-4.3567,10.1779
-328.9879,-24.6299,115.9852,1637.0000,-2.3981,10.1706
-318.3496,-24.5441,116.2975,1638.0000,-0.9904,10.1679
-309.3512,-24.3383,117.8247,1639.0000,-0.4873,10.1675
-301.2856,-24.1027,117.3557,1640.0000,-0.2473,10.1674
-292.0262,-23.8019,115.2974,1641.0000,-0.1381,10.1674
-281.4452,-23.4375,114.8506,1642.0000,-0.0632,10.1674
-271.9268,-23.1010,116.2439,1643.0000,-0.0279,10.1674
-263.6947,-22.8068,116.4186,1644.0000,-0.0144,10.1674
-254.8411,-22.4888,114.6592,1645.0000,-0.0079,10.1674
-244.5078,-22.1164,113.6167,1646.0000,-0.0040,10.1674
-234.5745,-21.7579,114.6426,1647.0000,-0.0016,10.1674
-226.0521,-21.4501,115.2900,1648.0000,-0.0008,10.1674
-217.4553,-21.1395,113.9873,1649.0000,-0.0004,10.1674
-207.4789,-20.7790,112.5763,1650.0000,-0.0002,10.1674
-197.2907,-20.4109,113.0949,1651.0000,-0.0001,10.1674
-188.4068,-20.0898,114.0047,1652.0000,-0.0001,10.1674
-179.9157,-19.7830,113.2224,1653.0000,-0.0000,10.1674
-170.3214,-19.4363,111.6819,1654.0000,-0.0000,10.1674
-160.0547,-19.0652,111.6571,1655.0000,-0.0000,10.1674
-150.7951,-18.7306,112.6134,1656.0000,-0.0000,10.1674
-142.2735,-18.4227,112.3324,1657.0000,-0.0000,10.1674
-133.0203,-18.0882,110.8731,1658.0000,-0.0000,10.1674
-122.8321,-17.7201,110.3622,1659.0000,-0.0000,10.1674
-113.2386,-17.3734,111.1752,1660.0000,-0.0000,10.1674
-104.5765,-17.0603,111.3114,1661.0000,-0.0000,10.1674
-95.5810,-16.7352,110.0911,1662.0000,-0.0000,10.1674
-85.5844,-16.3740,109.2181,1663.0000,-0.0000,10.1674
-75.7436,-16.0183,109.7500,1664.0000,-0.0000,10.1674
-66.8648,-15.6975,110.1765,1665.0000,-0.0000,10.1674
-58.0248,-15.3780,109.2895,1666.0000,-0.0000,10.1674
-48.2780,-15.0258,108.2121,1667.0000,-0.0000,10.1674
-38.3019,-14.6652,108.3918,1668.0000,-0.0000,10.1674
-29.1693,-14.3352,108.9620,1669.0000,-0.0000,10.1674
-20.3815,-14.0176,108.4395,1670.0000,-0.0000,10.1674
-10.8911,-13.6746,107.3170,1671.0000,-0.0000,10.1674
-0.8945,-13.3134,107.1401,1672.0000,-0.0000,10.1674
8.4881,-12.9743,107.7095,1673.0000,-0.0000,10.1674
17.3152,-12.6553,107.5255,1674.0000,-0.0000,10.1674
26.5826,-12.3204,106.4912,1675.0000,-0.0000,10.1674
36.5021,-11.9619,106.0063,1676.0000,-0.0000,10.1674
46.0950,-11.6152,106.4501,1677.0000,-0.0000,10.1674
55.0326,-11.2922,106.5318,1678.0000,-0.0000,10.1674
64.1360,-10.9632,105.6768,1679.0000,-0.0000,10.1674
73.9121,-10.6099,104.9667,1680.0000,-0.0000,10.1674
83.6506,-10.2580,105.1959,1681.0000,-0.0000,10.1674
92.7450,-9.9293,105.4432,1682.0000,-0.0000,10.1674
101.7558,-9.6037,104.8155,1683.0000,-0.0000,10.1674
111.3583,-9.2567,103.9825,1684.0000,-0.0000,10.1674
121.1663,-8.9022,103.9573,1685.0000,-0.0000,10.1674
130.4355,-8.5672,104.2659,1686.0000,-0.0000,10.1674
139.4246,-8.2424,103.8757,1687.0000,-0.0000,10.1674
148.8559,-7.9016,103.0241,1688.0000,0.0000,10.1674
158.6594,-7.5473,102.7526,1689.0000,0.0000,10.1674
168.0938,-7.2063,103.0284,1690.0000,0.0000,10.1674
177.1226,-6.8800,102.8524,1691.0000,0.0000,10.1674
186.4096,-6.5444,102.0706,1692.0000,0.0000,10.1674
196.1486,-6.1924,101.5970,1693.0000,0.0000,10.1674
205.7157,-5.8467,101.7659,1694.0000,0.0000,10.1674
214.8300,-5.5173,101.7541,1695.0000,0.0000,10.1674
224.0153,-5.1854,101.1038,1696.0000,0.0000,10.1674
233.6509,-4.8372,100.4937,1697.0000,0.0000,10.1674
243.3038,-4.4883,100.5091,1698.0000,0.0000,10.1674
252.5302,-4.1549,100.5960,1699.0000,0.0000,10.1674
261.6627,-3.8248,100.1080,1700.0000,0.0000,10.1674
271.1793,-3.4809,99.4348,1701.0000,0.0000,10.1674
280.8659,-3.1309,99.2803,1702.0000,-0.0000,10.1674
290.2113,-2.7931,99.3964,1703.0000,0.0000,10.1674
299.3388,-2.4633,99.0728,1704.0000,0.0000,10.1674
308.7413,-2.1235,98.4054,1705.0000,0.0000,10.1674
318.4136,-1.7739,98.0924,1706.0000,-0.0000,10.1674
327.8667,-1.4323,98.1753,1707.0000,0.0000,10.1674
337.0293,-1.1012,97.9942,1708.0000,0.0000,10.1674
346.3388,-0.7647,97.3880,1709.0000,-0.0000,10.1674
355.9596,-0.4171,96.9493,1710.0000,-0.0000,10.1674
364.4150,3.8601,96.1366,1711.0000,-45.0000,11.6694
366.7855,13.8016,95.0210,1712.0000,-40.4010,11.3029
363.1132,23.6424,95.6699,1713.0000,-15.9546,10.3127
358.1242,30.9841,97.0160,1714.0000,-8.2241,10.2051
352.8236,37.2379,96.3264,1715.0000,-4.1837,10.1771
346.3114,44.1019,94.4074,1716.0000,-2.3184,10.1704
338.8290,51.4878,94.2232,1717.0000,-1.0485,10.1680
332.0697,57.9587,95.5207,1718.0000,-0.4877,10.1675
326.0428,63.6531,95.4484,1719.0000,-0.2493,10.1674
319.4437,69.8474,93.7181,1720.0000,-0.1379,10.1674
311.8838,76.9159,92.9376,1721.0000,-0.0686,10.1674
304.7415,83.5810,93.9742,1722.0000,-0.0292,10.1674
298.5128,89.3888,94.3901,1723.0000,-0.0149,10.1674
292.1006,95.3653,93.0253,1724.0000,-0.0081,10.1674
284.7415,102.2228,91.8350,1725.0000,-0.0042,10.1674
277.3873,109.0750,92.4536,1726.0000,-0.0018,10.1674
270.9321,115.0893,93.1783,1727.0000,-0.0009,10.1674
264.6272,120.9633,92.2684,1728.0000,-0.0005,10.1674
257.5170,127.5875,90.8816,1729.0000,-0.0003,10.1674
250.0691,134.5263,91.0165,1730.0000,-0.0001,10.1674
243.3664,140.7708,91.8545,1731.0000,-0.0001,10.1674
237.0752,146.6319,91.4096,1732.0000,-0.0000,10.1674
230.2031,153.0342,90.0275,1733.0000,-0.0000,10.1674
222.7709,159.9584,89.7004,1734.0000,-0.0000,10.1674
215.8355,166.4196,90.4699,1735.0000,-0.0000,10.1674
209.4778,172.3427,90.4347,1736.0000,-0.0000,10.1674
202.7990,178.5649,89.2185,1737.0000,-0.0000,10.1674
195.4679,185.3949,88.5202,1738.0000,-0.0000,10.1674
188.3472,192.0287,89.0780,1739.0000,-0.0000,10.1674
