x,y,z,t,mu,alpha
-146.5489,232.9904,216.6911,882.0000,-0.0000,10.1674
-153.3482,225.8206,215.4500,883.0000,-0.0000,10.1674
-160.2842,218.5068,215.8006,884.0000,-0.0000,10.1674
-166.4801,211.9732,216.5134,885.0000,-0.0000,10.1674
-172.4344,205.6945,215.8267,886.0000,-0.0000,10.1674
-179.0153,198.7550,214.4864,887.0000,-0.0000,10.1674
-185.9889,191.4014,214.3863,888.0000,-0.0000,10.1674
-192.3992,184.6418,215.1260,889.0000,-0.0000,10.1674
-198.3735,178.3420,214.8552,890.0000,-0.0000,10.1674
-204.7600,171.6075,213.5881,891.0000,-0.0000,10.1674
-211.6840,164.3062,213.0876,892.0000,-0.0000,10.1674
-218.2821,157.3485,213.6978,893.0000,-0.0000,10.1674
-224.3397,150.9609,213.7693,894.0000,-0.0000,10.1674
-230.5793,144.3813,212.7037,895.0000,-0.0000,10.1674
-237.3914,137.1981,211.9061,896.0000,-0.0000,10.1674
-244.1264,130.0960,212.2745,897.0000,-0.0000,10.1674
-250.3103,123.5752,212.5792,898.0000,-0.0000,10.1674
-256.4618,117.0886,211.7902,899.0000,-0.0000,10.1674
-263.1300,110.0570,210.8246,900.0000,-0.0000,10.1674
-269.9378,102.8782,210.8942,901.0000,-0.0000,10.1674
-276.2678,96.2033,211.3073,902.0000,-0.0000,10.1674
-282.3907,89.7468,210.8177,903.0000,-0.0000,10.1674
-288.9123,82.8699,209.8140,904.0000,-0.0000,10.1674
-295.7282,75.6825,209.5828,905.0000,-0.0000,10.1674
-302.2008,68.8573,209.9839,906.0000,-0.0000,10.1674
-308.3482,62.3749,209.7705,907.0000,-0.0000,10.1674
-314.7427,55.6320,208.8397,908.0000,-0.0000,10.1674
-321.5126,48.4932,208.3517,909.0000,-0.0000,10.1674
-328.1041,41.5425,208.6417,910.0000,-0.0000,10.1674
-334.3171,34.9910,208.6464,911.0000,-0.0000,10.1674
-340.6188,28.3459,207.8682,912.0000,-0.0000,10.1674
-347.3059,21.2945,207.1987,913.0000,-0.0000,10.1674
-353.9787,14.2581,207.3109,914.0000,-0.0000,10.1674
-360.2829,7.6104,207.4546,915.0000,-0.0000,10.1674
-366.5327,1.0200,206.8725,916.0000,-0.0000,10.1674
-369.5156,-7.9226,205.2912,917.0000,-45.0000,11.6694
-363.8500,-16.9768,204.0740,918.0000,-39.0475,11.2104
-354.2463,-21.2986,205.4544,919.0000,-15.2063,10.2990
-346.0652,-22.8693,206.9924,920.0000,-8.2447,10.2053
-338.1766,-23.5555,205.6830,921.0000,-4.3539,10.1779
-328.3715,-23.8226,203.3813,922.0000,-2.4219,10.1706
-317.6128,-23.7470,203.7508,923.0000,-0.9742,10.1679
-308.6756,-23.5525,205.4574,924.0000,-0.4822,10.1675
-300.7585,-23.3305,204.9636,925.0000,-0.2479,10.1674
-291.5328,-23.0416,202.7133,926.0000,-0.1402,10.1674
-280.8346,-22.6854,202.2389,927.0000,-0.0631,10.1674
-271.3174,-22.3597,203.8006,928.0000,-0.0278,10.1674
-263.2148,-22.0793,204.0167,929.0000,-0.0146,10.1674
-254.4343,-21.7738,202.0996,930.0000,-0.0081,10.1674
-244.0118,-21.4100,200.9644,931.0000,-0.0041,10.1674
-234.0306,-21.0610,202.1201,932.0000,-0.0016,10.1674
-225.6071,-20.7663,202.8580,933.0000,-0.0008,10.1674
-217.1057,-20.4687,201.4471,934.0000,-0.0005,10.1674
-207.0804,-20.1178,199.9051,935.0000,-0.0002,10.1674
-196.8137,-19.7583,200.4980,936.0000,-0.0001,10.1674
-187.9904,-19.4494,201.5258,937.0000,-0.0001,10.1674
-179.6014,-19.1557,200.6898,938.0000,-0.0000,10.1674
-169.9999,-18.8195,199.0074,939.0000,-0.0000,10.1674
-159.6451,-18.4570,198.9971,940.0000,-0.0000,10.1674
-150.4053,-18.1335,200.0758,941.0000,-0.0000,10.1674
-141.9800,-17.8385,199.7924,942.0000,-0.0000,10.1674
-132.7544,-17.5154,198.2029,943.0000,-0.0000,10.1674
-122.4876,-17.1560,197.6534,944.0000,-0.0000,10.1674
-112.8768,-16.8195,198.5725,945.0000,-0.0000,10.1674
-104.2949,-16.5190,198.7486,946.0000,-0.0000,10.1674
-95.3515,-16.2058,197.4253,947.0000,-0.0000,10.1674
-85.2985,-15.8539,196.4756,948.0000,-0.0000,10.1674
-75.4127,-15.5077,197.0823,949.0000,-0.0000,10.1674
-66.5905,-15.1988,197.5778,950.0000,-0.0000,10.1674
-57.8156,-14.8916,196.6245,951.0000,-0.0000,10.1674
-48.0400,-14.5493,195.4518,952.0000,-0.0000,10.1674
-38.0035,-14.1979,195.6693,953.0000,-0.0000,10.1674
-28.8997,-13.8792,196.3254,954.0000,-0.0000,10.1674
-20.1787,-13.5738,195.7797,955.0000,-0.0000,10.1674
-10.6851,-13.2414,194.5672,956.0000,-0.0000,10.1674
-0.6246,-12.8892,194.4011,957.0000,-0.0000,10.1674
8.7589,-12.5606,195.0718,958.0000,-0.0000,10.1674
17.5293,-12.2535,194.9228,959.0000,-0.0000,10.1674
26.7837,-11.9295,193.8443,960.0000,-0.0000,10.1674
36.7654,-11.5800,193.3871,961.0000,-0.0000,10.1674
46.3910,-11.2430,193.9849,962.0000,-0.0000,10.1674
55.2981,-10.9311,194.2180,963.0000,-0.0000,10.1674
64.3940,-10.6127,193.4631,964.0000,-0.0000,10.1674
74.2418,-10.2679,192.9320,965.0000,-0.0000,10.1674
84.0553,-9.9243,193.5235,966.0000,-0.0000,10.1674
93.1695,-9.6052,194.2320,967.0000,-0.0000,10.1674
102.2089,-9.2887,194.1001,968.0000,-0.0000,10.1674
111.9037,-8.9492,193.8947,969.0000,-0.0000,10.1674
121.7994,-8.6027,194.7154,970.0000,-0.0000,10.1674
131.0731,-8.2780,195.9732,971.0000,0.0000,10.1674
140.0273,-7.9645,196.4892,972.0000,0.0000,10.1674
149.4444,-7.6348,196.4911,973.0000,0.0000,10.1674
159.2324,-7.2921,197.0530,974.0000,0.0000,10.1674
168.5957,-6.9642,198.0739,975.0000,0.0000,10.1674
177.5253,-6.6516,198.4604,976.0000,0.0000,10.1674
186.7485,-6.3287,198.0717,977.0000,0.0000,10.1674
196.4721,-5.9882,197.9178,978.0000,0.0000,10.1674
206.0165,-5.6540,198.3763,979.0000,0.0000,10.1674
215.0788,-5.3367,198.5740,980.0000,0.0000,10.1674
224.2245,-5.0165,198.0330,981.0000,0.0000,10.1674
233.8637,-4.6790,197.4988,982.0000,0.0000,10.1674
243.5268,-4.3407,197.6162,983.0000,0.0000,10.1674
252.7307,-4.0184,197.7934,984.0000,0.0000,10.1674
261.8332,-3.6997,197.3344,985.0000,0.0000,10.1674
271.3520,-3.3664,196.6604,986.0000,0.0000,10.1674
281.0587,-3.0266,196.5383,987.0000,-0.0000,10.1674
290.3975,-2.6996,196.7053,988.0000,0.0000,10.1674
299.4993,-2.3809,196.3931,989.0000,0.0000,10.1674
308.8975,-2.0519,195.7021,990.0000,0.0000,10.1674
318.5902,-1.7125,195.3888,991.0000,0.0000,10.1674
328.0474,-1.3814,195.5037,992.0000,0.0000,10.1674
337.1894,-1.0613,195.3335,993.0000,0.0000,10.1674
346.4881,-0.7357,194.7000,994.0000,0.0000,10.1674
356.1251,-0.3983,194.2430,995.0000,-0.0000,10.1674
364.5943,3.8793,193.4463,996.0000,-45.0000,11.6694
366.9691,13.8110,192.3470,997.0000,-40.4152,11.3040
363.3073,23.6414,192.9766,998.0000,-16.0141,10.3138
358.3124,30.9933,194.2954,999.0000,-8.2389,10.2052
352.9984,37.2605,193.6093,1000.0000,-4.1895,10.1771
346.4845,44.1226,191.7102,1001.0000,-2.3180,10.1704
339.0113,51.4957,191.5184,1002.0000,-1.0510,10.1680
332.2473,57.9676,192.7886,1003.0000,-0.4888,10.1675
326.2058,63.6726,192.7116,1004.0000,-0.2494,10.1674
319.6006,69.8691,191.0001,1005.0000,-0.1377,10.1674
312.0488,76.9260,190.2228,1006.0000,-0.0686,10.1674
304.9068,83.5871,191.2358,1007.0000,-0.0292,10.1674
298.6656,89.4032,191.6399,1008.0000,-0.0149,10.1674
292.2443,95.3848,190.2894,1009.0000,-0.0081,10.1674
284.8904,102.2337,189.1093,1010.0000,-0.0042,10.1674
277.5404,109.0781,189.7100,1011.0000,-0.0018,10.1674
271.0758,115.0977,190.4171,1012.0000,-0.0009,10.1674
264.7603,120.9782,189.5141,1013.0000,-0.0005,10.1674
257.6516,127.5973,188.1400,1014.0000,-0.0003,10.1674
250.2101,134.5263,188.2628,1015.0000,-0.0001,10.1674
243.5017,140.7725,189.0791,1016.0000,-0.0001,10.1674
237.1997,146.6404,188.6321,1017.0000,-0.0000,10.1674
230.3258,153.0408,187.2606,1018.0000,-0.0000,10.1674
222.9001,159.9550,186.9261,1019.0000,-0.0000,10.1674
215.9628,166.4144,187.6715,1020.0000,-0.0000,10.1674
209.5952,172.3434,187.6248,1021.0000,-0.0000,10.1674
202.9117,178.5664,186.4136,1022.0000,-0.0000,10.1674
195.5858,185.3876,185.7104,1023.0000,-0.0000,10.1674
188.4663,192.0167,186.2434,1024.0000,-0.0000,10.1674
181.9744,198.0614,186.4954,1025.0000,-0.0000,10.1674
175.4189,204.1653,185.5487,1026.0000,-0.0000,10.1674
168.2439,210.8460,184.6058,1027.0000,-0.0000,10.1674
161.0097,217.5819,184.8399,1028.0000,-0.0000,10.1674
154.3597,223.7738,185.2634,1029.0000,-0.0000,10.1674
147.8644,229.8217,184.6288,1030.0000,-0.0000,10.1674
140.8569,236.3464,183.5870,1031.0000,-0.0000,10.1674
133.5825,243.1197,183.4956,1032.0000,-0.0000,10.1674
126.7670,249.4657,183.9592,1033.0000,-0.0000,10.1674
120.2683,255.5167,183.6320,1034.0000,-0.0000,10.1674
113.4159,261.8971,182.6198,1035.0000,-0.0000,10.1674
106.1690,268.6447,182.2307,1036.0000,-0.0000,10.1674
99.2054,275.1286,182.6179,1037.0000,-0.0000,10.1674
92.6508,281.2317,182.5512,1038.0000,-0.0000,10.1674
85.9206,287.4982,181.6685,1039.0000,-0.0000,10.1674
78.7520,294.1731,181.0496,1040.0000,-0.0000,10.1674
71.6769,300.7608,181.2741,1041.0000,-0.0000,10.1674
65.0298,306.9500,181.3921,1042.0000,-0.0000,10.1674
58.3780,313.1436,180.7018,1043.0000,-0.0000,10.1674
51.3162,319.7189,179.9433,1044.0000,-0.0000,10.1674
44.1772,326.3660,179.9571,1045.0000,-0.0000,10.1674
37.4192,332.6585,180.1703,1046.0000,-0.0000,10.1674
30.7991,338.8226,179.6965,1047.0000,-0.0000,10.1674
23.8509,345.2921,178.8926,1048.0000,-0.0000,10.1674
16.6975,351.9528,178.6877,1049.0000,-0.0000,10.1674
9.8284,358.3486,178.9075,1050.0000,-0.0000,10.1674
3.1974,364.5229,178.6394,1051.0000,-0.0000,10.1674
-5.5158,367.5811,177.1350,1052.0000,-43.7379,11.5601
-15.7165,364.4739,176.2412,1053.0000,-19.2272,10.3816
-24.0438,359.0519,177.6945,1054.0000,-8.0192,10.2032
-30.3809,353.7945,178.4337,1055.0000,-4.2732,10.1775
-36.5869,348.0502,176.7828,1056.0000,-2.3506,10.1704
-43.8319,340.8882,175.1866,1057.0000,-1.2429,10.1682
-51.0299,333.5176,176.0187,1058.0000,-0.5063,10.1675
-57.0327,327.2786,177.1331,1059.0000,-0.2617,10.1674
-62.7641,321.2816,176.1062,1060.0000,-0.1375,10.1674
-69.4641,314.2448,174.2920,1061.0000,-0.0753,10.1674
-76.6622,306.6686,174.4552,1062.0000,-0.0330,10.1674
-82.9409,300.0539,175.6834,1063.0000,-0.0162,10.1674
-88.6564,294.0298,175.2768,1064.0000,-0.0082,10.1674
-95.0463,287.2935,173.5144,1065.0000,-0.0045,10.1674
-102.1981,279.7530,173.0558,1066.0000,-0.0022,10.1674
-108.7684,272.8251,174.1542,1067.0000,-0.0010,10.1674
-114.5841,266.6928,174.2793,1068.0000,-0.0005,10.1674
-120.7427,260.1988,172.7747,1069.0000,-0.0003,10.1674
-127.7478,252.8122,171.8325,1070.0000,-0.0001,10.1674
-134.5471,245.6425,172.6134,1071.0000,-0.0001,10.1674
-140.5336,239.3300,173.1233,1072.0000,-0.0000,10.1674
-146.5464,232.9896,172.0045,1073.0000,-0.0000,10.1674
-153.3459,225.8198,170.7666,1074.0000,-0.0000,10.1674
-160.2821,218.5057,171.1211,1075.0000,-0.0000,10.1674
-166.4779,211.9724,171.8380,1076.0000,-0.0000,10.1674
-172.4320,205.6940,171.1547,1077.0000,-0.0000,10.1674
-179.0130,198.7544,169.8175,1078.0000,-0.0000,10.1674
-185.9869,191.4007,169.7211,1079.0000,-0.0000,10.1674
-192.3972,184.6412,170.4649,1080.0000,-0.0000,10.1674
-198.3713,178.3416,170.1977,1081.0000,-0.0000,10.1674
-204.7578,171.6073,168.9337,1082.0000,-0.0000,10.1674
-211.6821,164.3058,168.4369,1083.0000,-0.0000,10.1674
-218.2803,157.3482,169.0511,1084.0000,-0.0000,10.1674
-224.3377,150.9608,169.1264,1085.0000,-0.0000,10.1674
-230.5773,144.3813,168.0640,1086.0000,-0.0000,10.1674
-237.3895,137.1980,167.2699,1087.0000,-0.0000,10.1674
-244.1247,130.0959,167.6424,1088.0000,-0.0000,10.1674
-250.3085,123.5753,167.9510,1089.0000,-0.0000,10.1674
-256.4598,117.0889,167.1655,1090.0000,-0.0000,10.1674
-263.1283,110.0572,166.2033,1091.0000,-0.0000,10.1674
-269.9363,102.8783,166.2768,1092.0000,-0.0000,10.1674
-276.2662,96.2036,166.6939,1093.0000,-0.0000,10.1674
-282.3890,89.7473,166.2080,1094.0000,-0.0000,10.1674
-288.9106,82.8704,165.2077,1095.0000,-0.0000,10.1674
-295.7268,75.6829,164.9802,1096.0000,-0.0000,10.1674
-302.1994,68.8577,165.3855,1097.0000,-0.0000,10.1674
-308.3467,62.3756,165.1759,1098.0000,-0.0000,10.1674
-314.7412,55.6328,164.2485,1099.0000,-0.0000,10.1674
-321.5113,48.4938,163.7643,1100.0000,-0.0000,10.1674
-328.1030,41.5431,164.0584,1101.0000,-0.0000,10.1674
-334.3158,34.9919,164.0670,1102.0000,-0.0000,10.1674
-340.6174,28.3469,163.2924,1103.0000,-0.0000,10.1674
-347.3047,21.2954,162.6265,1104.0000,-0.0000,10.1674
-353.9777,14.2589,162.7429,1105.0000,-0.0000,10.1674
-360.2818,7.6114,162.8907,1106.0000,-0.0000,10.1674
-366.5315,1.0212,162.3123,1107.0000,-0.0000,10.1674
-369.5145,-7.9214,160.7346,1108.0000,-45.0000,11.6694
-363.8485,-16.9756,159.5213,1109.0000,-39.0491,11.2105
-354.2445,-21.2970,160.9059,1110.0000,-15.2045,10.2989
-346.0637,-22.8675,162.4480,1111.0000,-8.2438,10.2052
-338.1753,-23.5536,161.1421,1112.0000,-4.3535,10.1779
-328.3700,-23.8207,158.8440,1113.0000,-2.4217,10.1706
-317.6112,-23.7451,159.2176,1114.0000,-0.9741,10.1679
-308.6742,-23.5506,160.9283,1115.0000,-0.4821,10.1675
-300.7574,-23.3286,160.4382,1116.0000,-0.2479,10.1674
-291.5317,-23.0398,158.1912,1117.0000,-0.1402,10.1674
-280.8332,-22.6836,157.7208,1118.0000,-0.0631,10.1674
-271.3162,-22.3579,159.2865,1119.0000,-0.0278,10.1674
-263.2138,-22.0776,159.5064,1120.0000,-0.0146,10.1674
-254.4335,-21.7721,157.5926,1121.0000,-0.0081,10.1674
-244.0107,-21.4083,156.4609,1122.0000,-0.0041,10.1674
-234.0295,-21.0593,157.6206,1123.0000,-0.0016,10.1674
-225.6064,-20.7646,158.3623,1124.0000,-0.0008,10.1674
-217.1051,-20.4671,156.9546,1125.0000,-0.0005,10.1674
-207.0797,-20.1162,155.4159,1126.0000,-0.0002,10.1674
-196.8128,-19.7567,156.0125,1127.0000,-0.0001,10.1674
-187.9897,-19.4479,157.0440,1128.0000,-0.0001,10.1674
-179.6011,-19.1542,156.2111,1129.0000,-0.0000,10.1674
-169.9995,-18.8180,154.5316,1130.0000,-0.0000,10.1674
-159.6445,-18.4555,154.5246,1131.0000,-0.0000,10.1674
-150.4049,-18.1320,155.6067,1132.0000,-0.0000,10.1674
-141.9800,-17.8370,155.3263,1133.0000,-0.0000,10.1674
-132.7544,-17.5141,153.7392,1134.0000,-0.0000,10.1674
-122.4875,-17.1546,153.1924,1135.0000,-0.0000,10.1674
-112.8768,-16.8181,154.1143,1136.0000,-0.0000,10.1674
-104.2952,-16.5177,154.2927,1137.0000,-0.0000,10.1674
-95.3521,-16.2046,152.9712,1138.0000,-0.0000,10.1674
-85.2990,-15.8526,152.0231,1139.0000,-0.0000,10.1674
-75.4133,-15.5065,152.6315,1140.0000,-0.0000,10.1674
-66.5914,-15.1977,153.1283,1141.0000,-0.0000,10.1674
-57.8171,-14.8905,152.1753,1142.0000,-0.0000,10.1674
-48.0417,-14.5482,151.0022,1143.0000,-0.0000,10.1674
-38.0054,-14.1969,151.2189,1144.0000,-0.0000,10.1674
-28.9021,-13.8782,151.8735,1145.0000,-0.0000,10.1674
-20.1820,-13.5729,151.3250,1146.0000,-0.0000,10.1674
-10.6894,-13.2405,150.1078,1147.0000,-0.0000,10.1674
-0.6296,-12.8883,149.9353,1148.0000,-0.0000,10.1674
8.7529,-12.5598,150.5977,1149.0000,-0.0000,10.1674
17.5214,-12.2529,150.4377,1150.0000,-0.0000,10.1674
26.7732,-11.9290,149.3434,1151.0000,-0.0000,10.1674
36.7521,-11.5796,148.8646,1152.0000,-0.0000,10.1674
46.3746,-11.2427,149.4347,1153.0000,-0.0000,10.1674
55.2768,-10.9310,149.6322,1154.0000,-0.0000,10.1674
64.3651,-10.6128,148.8292,1155.0000,-0.0000,10.1674
74.2039,-10.2684,148.2322,1156.0000,-0.0000,10.1674
84.0087,-9.9251,148.7381,1157.0000,-0.0000,10.1674
93.1123,-9.6064,149.3416,1158.0000,-0.0000,10.1674
102.1381,-9.2904,149.0804,1159.0000,-0.0000,10.1674
111.8200,-8.9514,148.7172,1160.0000,-0.0000,10.1674
121.7106,-8.6052,149.3602,1161.0000,-0.0000,10.1674
130.9854,-8.2804,150.4370,1162.0000,0.0000,10.1674
139.9401,-7.9669,150.7742,1163.0000,0.0000,10.1674
149.3566,-7.6373,150.5966,1164.0000,0.0000,10.1674
159.1491,-7.2944,150.9824,1165.0000,0.0000,10.1674
168.5243,-6.9662,151.8450,1166.0000,0.0000,10.1674
177.4678,-6.6531,152.1002,1167.0000,0.0000,10.1674
186.7019,-6.3298,151.6050,1168.0000,0.0000,10.1674
196.4338,-5.9891,151.3640,1169.0000,0.0000,10.1674
205.9866,-5.6546,151.7529,1170.0000,0.0000,10.1674
215.0575,-5.3371,151.8989,1171.0000,0.0000,10.1674
224.2094,-5.0166,151.3213,1172.0000,0.0000,10.1674
233.8514,-4.6791,150.7594,1173.0000,0.0000,10.1674
243.5164,-4.3407,150.8532,1174.0000,0.0000,10.1674
252.7235,-4.0184,151.0121,1175.0000,0.0000,10.1674
261.8292,-3.6996,150.5417,1176.0000,0.0000,10.1674
271.3490,-3.3663,149.8606,1177.0000,0.0000,10.1674
281.0554,-3.0265,149.7315,1178.0000,-0.0000,10.1674
290.3952,-2.6995,149.8918,1179.0000,0.0000,10.1674
299.4992,-2.3807,149.5766,1180.0000,0.0000,10.1674
308.8981,-2.0517,148.8856,1181.0000,0.0000,10.1674
318.5899,-1.7124,148.5718,1182.0000,-0.0000,10.1674
328.0471,-1.3813,148.6848,1183.0000,0.0000,10.1674
337.1906,-1.0611,148.5145,1184.0000,0.0000,10.1674
346.4903,-0.7356,147.8836,1185.0000,0.0000,10.1674
356.1265,-0.3982,147.4292,1186.0000,-0.0000,10.1674
364.5952,3.8789,146.6333,1187.0000,-45.0000,11.6694
366.9700,13.8111,145.5346,1188.0000,-40.4173,11.3041
363.3073,23.6423,146.1674,1189.0000,-16.0105,10.3137
358.3127,30.9934,147.4901,1190.0000,-8.2380,10.2052
352.9996,37.2595,146.8057,1191.0000,-4.1891,10.1771
346.4858,44.1215,144.9069,1192.0000,-2.3181,10.1704
339.0118,51.4953,144.7172,1193.0000,-1.0509,10.1680
332.2480,57.9671,145.9909,1194.0000,-0.4887,10.1675
326.2074,63.6711,145.9159,1195.0000,-0.2494,10.1674
319.6026,69.8673,144.2046,1196.0000,-0.1377,10.1674
312.0501,76.9249,143.4283,1197.0000,-0.0686,10.1674
304.9079,83.5861,144.4443,1198.0000,-0.0292,10.1674
298.6675,89.4015,144.8507,1199.0000,-0.0149,10.1674
292.2468,95.3826,143.5005,1200.0000,-0.0081,10.1674
284.8924,102.2318,142.3207,1201.0000,-0.0042,10.1674
277.5419,109.0767,142.9240,1202.0000,-0.0018,10.1674
271.0778,115.0958,143.6338,1203.0000,-0.0009,10.1674
264.7630,120.9758,142.7316,1204.0000,-0.0005,10.1674
257.6541,127.5950,141.3578,1205.0000,-0.0003,10.1674
250.2119,134.5246,141.4828,1206.0000,-0.0001,10.1674
243.5038,140.7707,142.3021,1207.0000,-0.0001,10.1674
237.2025,146.6379,141.8568,1208.0000,-0.0000,10.1674
230.3286,153.0382,140.4860,1209.0000,-0.0000,10.1674
222.9022,159.9531,140.1536,1210.0000,-0.0000,10.1674
215.9648,166.4125,140.9024,1211.0000,-0.0000,10.1674
209.5978,172.3409,140.8584,1212.0000,-0.0000,10.1674
202.9146,178.5637,139.6485,1213.0000,-0.0000,10.1674
195.5882,185.3855,138.9474,1214.0000,-0.0000,10.1674
188.4684,192.0148,139.4841,1215.0000,-0.0000,10.1674
181.9769,198.0591,139.7396,1216.0000,-0.0000,10.1674
175.4219,204.1626,138.7950,1217.0000,-0.0000,10.1674
168.2465,210.8437,137.8543,1218.0000,-0.0000,10.1674
161.0118,217.5799,138.0922,1219.0000,-0.0000,10.1674
154.3621,223.7716,138.5198,1220.0000,-0.0000,10.1674
147.8673,229.8190,137.8882,1221.0000,-0.0000,10.1674
140.8596,236.3439,136.8487,1222.0000,-0.0000,10.1674
133.5847,243.1176,136.7611,1223.0000,-0.0000,10.1674
126.7694,249.4635,137.2292,1224.0000,-0.0000,10.1674
120.2711,255.5141,136.9056,1225.0000,-0.0000,10.1674
113.4187,261.8944,135.8961,1226.0000,-0.0000,10.1674
106.1714,268.6425,135.5105,1227.0000,-0.0000,10.1674
99.2077,275.1265,135.9025,1228.0000,-0.0000,10.1674
92.6536,281.2291,135.8399,1229.0000,-0.0000,10.1674
85.9236,287.4955,134.9603,1230.0000,-0.0000,10.1674
78.7545,294.1707,134.3449,1231.0000,-0.0000,10.1674
71.6792,300.7586,134.5741,1232.0000,-0.0000,10.1674
65.0324,306.9475,134.6966,1233.0000,-0.0000,10.1674
58.3809,313.1408,134.0099,1234.0000,-0.0000,10.1674
51.3189,319.7163,133.2548,1235.0000,-0.0000,10.1674
44.1796,326.3638,133.2732,1236.0000,-0.0000,10.1674
37.4218,332.6561,133.4912,1237.0000,-0.0000,10.1674
30.8021,338.8198,133.0213,1238.0000,-0.0000,10.1674
23.8538,345.2894,132.2209,1239.0000,-0.0000,10.1674
16.7000,351.9504,132.0204,1240.0000,0.0000,10.1674
9.8310,358.3462,132.2451,1241.0000,-0.0000,10.1674
3.2003,364.5202,131.9813,1242.0000,-0.0000,10.1674
-5.5128,367.5783,130.4806,1243.0000,-43.7377,11.5601
-15.7137,364.4708,129.5909,1244.0000,-19.2280,10.3816
-24.0410,359.0486,131.0491,1245.0000,-8.0176,10.2032
-30.3777,353.7916,131.7930,1246.0000,-4.2728,10.1775
-36.5836,348.0475,130.1458,1247.0000,-2.3505,10.1704
-43.8288,340.8854,128.5535,1248.0000,-1.2428,10.1682
-51.0270,333.5146,129.3904,1249.0000,-0.5063,10.1675
-57.0296,327.2760,130.5095,1250.0000,-0.2617,10.1674
-62.7607,321.2793,129.4866,1251.0000,-0.1375,10.1674
-69.4608,314.2425,127.6761,1252.0000,-0.0753,10.1674
-76.6594,306.6661,127.8438,1253.0000,-0.0330,10.1674
-82.9379,300.0516,129.0769,1254.0000,-0.0162,10.1674
-88.6531,294.0279,128.6745,1255.0000,-0.0082,10.1674
-95.0430,287.2917,126.9158,1256.0000,-0.0045,10.1674
-102.1952,279.7510,126.4613,1257.0000,-0.0022,10.1674
-108.7656,272.8231,127.5646,1258.0000,-0.0010,10.1674
-114.5810,266.6912,127.6941,1259.0000,-0.0005,10.1674
-120.7396,260.1974,126.1932,1260.0000,-0.0003,10.1674
-127.7449,252.8106,125.2550,1261.0000,-0.0001,10.1674
-134.5444,245.6409,126.0407,1262.0000,-0.0001,10.1674
-140.5307,239.3287,126.5552,1263.0000,-0.0000,10.1674
-146.5433,232.9886,125.4402,1264.0000,-0.0000,10.1674
-153.3430,225.8187,124.2061,1265.0000,-0.0000,10.1674
-160.2795,218.5045,124.5652,1266.0000,-0.0000,10.1674
-166.4753,211.9713,125.2868,1267.0000,-0.0000,10.1674
-172.4291,205.6933,124.6076,1268.0000,-0.0000,10.1674
-179.0103,198.7537,123.2742,1269.0000,-0.0000,10.1674
-185.9845,191.3998,123.1822,1270.0000,-0.0000,10.1674
-192.3948,184.6404,123.9307,1271.0000,-0.0000,10.1674
-198.3687,178.3412,123.6678,1272.0000,-0.0000,10.1674
-204.7552,171.6069,122.4077,1273.0000,-0.0000,10.1674
-211.6797,164.3053,121.9150,1274.0000,-0.0000,10.1674
-218.2780,157.3477,122.5340,1275.0000,-0.0000,10.1674
-224.3353,150.9606,122.6138,1276.0000,-0.0000,10.1674
-230.5748,144.3813,121.5554,1277.0000,-0.0000,10.1674
-237.3873,137.1979,120.7652,1278.0000,-0.0000,10.1674
-244.1227,130.0957,121.1425,1279.0000,-0.0000,10.1674
-250.3063,123.5753,121.4557,1280.0000,-0.0000,10.1674
-256.4575,117.0892,120.6743,1281.0000,-0.0000,10.1674
-263.1261,110.0574,119.7161,1282.0000,-0.0000,10.1674
-269.9344,102.8784,119.7942,1283.0000,-0.0000,10.1674
-276.2643,96.2039,120.2161,1284.0000,-0.0000,10.1674
-282.3870,89.7478,119.7345,1285.0000,-0.0000,10.1674
-288.9086,82.8710,118.7382,1286.0000,-0.0000,10.1674
-295.7251,75.6833,118.5152,1287.0000,-0.0000,10.1674
-302.1978,68.8582,118.9253,1288.0000,-0.0000,10.1674
-308.3449,62.3763,118.7202,1289.0000,-0.0000,10.1674
-314.7394,55.6336,117.7969,1290.0000,-0.0000,10.1674
-321.5098,48.4946,117.3171,1291.0000,-0.0000,10.1674
-328.1015,41.5439,117.6160,1292.0000,-0.0000,10.1674
-334.3143,34.9928,117.6294,1293.0000,-0.0000,10.1674
-340.6159,28.3481,116.8590,1294.0000,-0.0000,10.1674
-347.3033,21.2965,116.1974,1295.0000,-0.0000,10.1674
-353.9765,14.2599,116.3185,1296.0000,-0.0000,10.1674
-360.2806,7.6126,116.4711,1297.0000,0.0000,10.1674
-366.5302,1.0226,115.8971,1298.0000,0.0000,10.1674
-369.5132,-7.9201,114.3236,1299.0000,-45.0000,11.6694
-363.8467,-16.9742,113.1148,1300.0000,-39.0511,11.2106
-354.2425,-21.2951,114.5044,1301.0000,-15.2023,10.2989
-346.0619,-22.8654,116.0512,1302.0000,-8.2428,10.2052
-338.1738,-23.5514,114.7496,1303.0000,-4.3531,10.1779
-328.3684,-23.8185,112.4557,1304.0000,-2.4215,10.1706
-317.6093,-23.7428,112.8341,1305.0000,-0.9740,10.1679
-308.6726,-23.5484,114.5496,1306.0000,-0.4820,10.1675
-300.7561,-23.3264,114.0638,1307.0000,-0.2479,10.1674
-291.5304,-23.0376,111.8209,1308.0000,-0.1402,10.1674
-280.8317,-22.6815,111.3550,1309.0000,-0.0631,10.1674
-271.3147,-22.3558,112.9256,1310.0000,-0.0278,10.1674
