x,y,z,t,mu,alpha
499.0268,383.2111,220.4302,881.0000,-23.7487,11.9643
490.6679,380.0362,222.5487,882.0000,-24.1204,11.9637
484.8067,373.4858,224.2975,883.0000,-24.3079,11.9631
482.6040,364.7268,225.8114,884.0000,-24.3814,11.9625
484.8773,355.8021,227.6670,885.0000,-24.3946,11.9618
490.9683,349.1834,229.7869,886.0000,-24.4120,11.9610
499.2702,346.2199,231.6202,887.0000,-24.4518,11.9601
508.1957,347.3287,233.2528,888.0000,-22.5003,11.9639
515.7727,352.3793,235.1321,889.0000,-23.4709,11.9641
524.0725,356.0469,236.1242,890.0000,45.0000,11.6694
532.9869,351.1653,236.2959,891.0000,45.0000,11.6694
536.2360,340.7266,238.5473,892.0000,25.8196,10.5695
535.3534,331.8153,242.1294,893.0000,12.4940,10.2553
533.3337,324.4797,243.2214,894.0000,7.2309,10.1965
530.1953,316.1962,241.8625,895.0000,4.2573,10.1774
525.7900,306.4172,241.9337,896.0000,2.0608,10.1697
521.5615,297.7309,244.3679,897.0000,0.8377,10.1678
518.0097,290.6500,245.4860,898.0000,0.4621,10.1675
514.1892,283.1432,243.9268,899.0000,0.2651,10.1674
509.4571,273.9309,242.6873,900.0000,0.1405,10.1674
504.7700,264.8509,244.0461,901.0000,0.0566,10.1674
500.9045,257.3779,245.3129,902.0000,0.0304,10.1674
497.1221,250.0726,244.1329,903.0000,0.0166,10.1674
492.5786,241.3021,242.3388,904.0000,0.0092,10.1674
487.7547,231.9933,242.8274,905.0000,0.0040,10.1674
483.6471,224.0679,244.1973,906.0000,0.0021,10.1674
479.8757,216.7917,243.6121,907.0000,0.0011,10.1674
475.5501,208.4466,241.7233,908.0000,0.0006,10.1674
470.7199,199.1282,241.4632,909.0000,0.0003,10.1674
466.3884,190.7718,242.7353,910.0000,0.0001,10.1674
462.5616,183.3893,242.7286,911.0000,0.0001,10.1674
458.4164,175.3926,241.0337,912.0000,0.0000,10.1674
453.6699,166.2357,240.1811,913.0000,0.0000,10.1674
449.1548,157.5254,241.1537,914.0000,0.0000,10.1674
445.2183,149.9312,241.6016,915.0000,0.0000,10.1674
441.1958,142.1712,240.2778,916.0000,0.0000,10.1674
436.5872,133.2804,239.0348,917.0000,0.0000,10.1674
431.9510,124.3364,239.5707,918.0000,0.0000,10.1674
427.8704,116.4643,240.2963,919.0000,0.0000,10.1674
423.9080,108.8201,239.4267,920.0000,0.0000,10.1674
419.4563,100.2322,238.0107,921.0000,0.0000,10.1674
414.7707,91.1929,238.0587,922.0000,0.0000,10.1674
410.5349,83.0212,238.8695,923.0000,0.0000,10.1674
406.5740,75.3801,238.4565,924.0000,0.0000,10.1674
402.2691,67.0753,237.0654,925.0000,0.0000,10.1674
397.6011,58.0700,236.6583,926.0000,0.0000,10.1674
393.2222,49.6223,237.3773,927.0000,0.0000,10.1674
389.2141,41.8900,237.3592,928.0000,0.0000,10.1674
385.0258,33.8101,236.1473,929.0000,0.0000,10.1674
380.4266,24.9376,235.3825,930.0000,0.0000,10.1674
375.9364,16.2752,235.8733,931.0000,0.0000,10.1674
371.8456,8.3833,236.1433,932.0000,0.0000,10.1674
365.0238,2.8081,234.4973,933.0000,45.0000,11.6694
354.4476,3.4485,232.7343,934.0000,29.2305,10.6965
345.0417,8.4183,234.0746,935.0000,10.6183,10.2306
338.4462,13.4391,235.7579,936.0000,5.8241,10.1862
332.6125,18.5886,234.4438,937.0000,3.0919,10.1727
325.5771,25.3496,231.9594,938.0000,1.7529,10.1691
317.9344,33.0695,232.2722,939.0000,0.7051,10.1677
311.7052,39.4987,234.1152,940.0000,0.3507,10.1674
306.2964,45.1329,233.6746,941.0000,0.1844,10.1674
299.9786,51.7460,231.2836,942.0000,0.1061,10.1674
292.5449,59.5507,230.6975,943.0000,0.0483,10.1674
285.9453,66.4895,232.3557,944.0000,0.0213,10.1674
280.4135,72.3092,232.6626,945.0000,0.0114,10.1674
274.4298,78.6061,230.6567,946.0000,0.0065,10.1674
267.2237,86.1907,229.3810,947.0000,0.0033,10.1674
260.2916,93.4877,230.5801,948.0000,0.0013,10.1674
254.5156,99.5679,231.4259,949.0000,0.0007,10.1674
248.7249,105.6637,229.9789,950.0000,0.0004,10.1674
241.8211,112.9314,228.2941,951.0000,0.0002,10.1674
234.6892,120.4392,228.8750,952.0000,0.0001,10.1674
228.6129,126.8358,230.0075,953.0000,0.0000,10.1674
222.8918,132.8585,229.1813,954.0000,0.0000,10.1674
216.3021,139.7956,227.3742,955.0000,0.0000,10.1674
209.1182,147.3582,227.3044,956.0000,0.0000,10.1674
202.7331,154.0798,228.4667,957.0000,0.0000,10.1674
196.9738,160.1428,228.2275,958.0000,0.0000,10.1674
190.6570,166.7925,226.5436,959.0000,0.0000,10.1674
183.5504,174.2737,225.9019,960.0000,0.0000,10.1674
176.8942,181.2808,226.8704,961.0000,0.0000,10.1674
171.0106,187.4746,227.1100,962.0000,0.0000,10.1674
164.8941,193.9135,225.7272,963.0000,0.0000,10.1674
157.9546,201.2188,224.6687,964.0000,0.0000,10.1674
151.1017,208.4329,225.2832,965.0000,0.0000,10.1674
145.0350,214.8195,225.8451,966.0000,0.0000,10.1674
139.0339,221.1370,224.8634,967.0000,0.0000,10.1674
132.3042,228.2214,223.5786,968.0000,0.0000,10.1674
125.3491,235.5431,223.7595,969.0000,0.0000,10.1674
119.0722,242.1509,224.4659,970.0000,0.0000,10.1674
113.1027,248.4351,223.9112,971.0000,0.0000,10.1674
106.5826,255.2989,222.5872,972.0000,0.0000,10.1674
99.6204,262.6281,222.3361,973.0000,0.0000,10.1674
93.1388,269.4514,223.0157,974.0000,0.0000,10.1674
87.1279,275.7791,222.8501,975.0000,0.0000,10.1674
80.7854,282.4560,221.6434,976.0000,0.0000,10.1674
73.8945,289.7102,221.0289,977.0000,0.0000,10.1674
67.2430,296.7123,221.5411,978.0000,0.0000,10.1674
61.1346,303.1427,221.6791,979.0000,0.0000,10.1674
54.9183,309.6867,220.6992,980.0000,0.0000,10.1674
48.1503,316.8115,219.8332,981.0000,0.0000,10.1674
41.3843,323.9341,220.0848,982.0000,0.0000,10.1674
35.1433,330.5041,220.4127,983.0000,0.0000,10.1674
28.9945,336.9771,219.7163,984.0000,0.0000,10.1674
22.3711,343.9497,218.7278,985.0000,-0.0000,10.1674
15.5548,351.1253,218.6809,986.0000,-0.0000,10.1674
9.1694,357.8472,219.0758,987.0000,-0.0000,10.1674
3.0310,364.3092,218.6697,988.0000,-0.0000,10.1674
-5.5638,367.7425,216.8896,989.0000,-45.0000,11.6694
-16.0019,364.7404,216.0090,990.0000,-19.4592,10.3871
-24.3341,359.4013,217.7513,991.0000,-8.1652,10.2045
-30.5193,354.3164,218.5089,992.0000,-4.4446,10.1783
-36.6723,348.6534,216.5780,993.0000,-2.4919,10.1708
-44.0353,341.3822,214.8631,994.0000,-1.3147,10.1683
-51.2661,333.9696,215.9341,995.0000,-0.5131,10.1675
-57.1345,327.8610,217.1618,996.0000,-0.2717,10.1674
-62.7651,321.9596,215.9253,997.0000,-0.1448,10.1674
-69.5265,314.8447,213.9165,998.0000,-0.0799,10.1674
-76.7964,307.1774,214.2338,999.0000,-0.0337,10.1674
-82.9800,300.6492,215.6373,1000.0000,-0.0169,10.1674
-88.5792,294.7353,215.1060,1001.0000,-0.0086,10.1674
-94.9844,287.9687,213.1178,1002.0000,-0.0048,10.1674
-102.2253,280.3181,212.7152,1003.0000,-0.0022,10.1674
-108.7473,273.4266,214.0122,1004.0000,-0.0010,10.1674
-114.4462,267.4046,214.0987,1005.0000,-0.0005,10.1674
-120.5802,260.9229,212.3754,1006.0000,-0.0003,10.1674
-127.6692,253.4319,211.3983,1007.0000,-0.0001,10.1674
-134.4653,246.2504,212.3639,1008.0000,-0.0001,10.1674
-140.3472,240.0350,212.9109,1009.0000,-0.0000,10.1674
-146.3053,233.7390,211.6089,1010.0000,-0.0000,10.1674
-153.1676,226.4876,210.2666,1011.0000,-0.0000,10.1674
-160.1364,219.1235,210.7621,1012.0000,-0.0000,10.1674
-166.2502,212.6630,211.5730,1013.0000,-0.0000,10.1674
-172.1308,206.4489,210.7594,1014.0000,-0.0000,10.1674
-178.7453,199.4592,209.2764,1015.0000,-0.0000,10.1674
-185.7735,192.0325,209.2602,1016.0000,-0.0000,10.1674
-192.1309,185.3145,210.1302,1017.0000,-0.0000,10.1674
-198.0237,179.0875,209.7928,1018.0000,-0.0000,10.1674
-204.4137,172.3352,208.3698,1019.0000,-0.0000,10.1674
-211.3984,164.9544,207.8883,1020.0000,-0.0000,10.1674
-217.9749,158.0050,208.6353,1021.0000,-0.0000,10.1674
-223.9532,151.6876,208.6984,1022.0000,-0.0000,10.1674
-230.1700,145.1182,207.4875,1023.0000,-0.0000,10.1674
-237.0355,137.8633,206.6509,1024.0000,-0.0000,10.1674
-243.7770,130.7396,207.1385,1025.0000,-0.0000,10.1674
-249.8925,124.2773,207.4828,1026.0000,-0.0000,10.1674
-256.0018,117.8215,206.5764,1027.0000,-0.0000,10.1674
-262.7073,110.7356,205.5293,1028.0000,-0.0000,10.1674
-269.5423,103.5131,205.6833,1029.0000,-0.0000,10.1674
-275.8211,96.8782,206.1694,1030.0000,-0.0000,10.1674
-281.8903,90.4648,205.6003,1031.0000,-0.0000,10.1674
-288.4288,83.5554,204.4914,1032.0000,-0.0000,10.1674
-295.2829,76.3127,204.3012,1033.0000,-0.0000,10.1674
-301.7249,69.5053,204.7912,1034.0000,-0.0000,10.1674
-307.8148,63.0700,204.5394,1035.0000,-0.0000,10.1674
-314.2061,56.3163,203.4982,1036.0000,-0.0000,10.1674
-321.0154,49.1209,203.0078,1037.0000,-0.0000,10.1674
-327.5970,42.1659,203.3851,1038.0000,-0.0000,10.1674
-333.7556,35.6581,203.3896,1039.0000,-0.0000,10.1674
-340.0370,29.0205,202.5112,1040.0000,-0.0000,10.1674
-346.7567,21.9197,201.8023,1041.0000,-0.0000,10.1674
-353.4370,14.8605,201.9859,1042.0000,-0.0000,10.1674
-359.6958,8.2468,202.1598,1043.0000,-0.0000,10.1674
-365.9129,1.6771,201.4985,1044.0000,-0.0000,10.1674
-368.8743,-7.3069,199.8447,1045.0000,-45.0000,11.6694
-363.1589,-16.3911,198.6785,1046.0000,-38.6245,11.1827
-353.6083,-20.7064,200.1294,1047.0000,-15.2098,10.2990
-345.4853,-22.2838,201.6043,1048.0000,-8.2755,10.2055
-337.5759,-22.9872,200.1995,1049.0000,-4.4018,10.1781
-327.7044,-23.2664,197.9155,1050.0000,-2.4378,10.1707
-316.9642,-23.1995,198.3682,1051.0000,-0.9713,10.1679
-308.0896,-23.0137,200.0494,1052.0000,-0.4870,10.1675
-300.1727,-22.7980,199.4616,1053.0000,-0.2493,10.1674
-290.8871,-22.5145,197.1927,1054.0000,-0.1408,10.1674
-280.1779,-22.1661,196.7952,1055.0000,-0.0627,10.1674
-270.7192,-21.8497,198.3664,1056.0000,-0.0280,10.1674
-262.6356,-21.5762,198.5012,1057.0000,-0.0146,10.1674
-253.8094,-21.2758,196.5384,1058.0000,-0.0082,10.1674
-243.3545,-20.9189,195.4605,1059.0000,-0.0041,10.1674
-233.4186,-20.5791,196.6529,1060.0000,-0.0016,10.1674
-225.0283,-20.2919,197.3302,1061.0000,-0.0009,10.1674
-216.4982,-19.9999,195.8573,1062.0000,-0.0005,10.1674
-206.4296,-19.6552,194.3462,1063.0000,-0.0002,10.1674
-196.1889,-19.3045,194.9914,1064.0000,-0.0001,10.1674
-187.4069,-19.0037,195.9836,1065.0000,-0.0001,10.1674
-179.0067,-18.7161,195.0796,1066.0000,-0.0000,10.1674
-169.3604,-18.3857,193.4008,1067.0000,-0.0000,10.1674
-159.0110,-18.0313,193.4456,1068.0000,-0.0000,10.1674
-149.8140,-17.7163,194.5138,1069.0000,-0.0000,10.1674
-141.3931,-17.4279,194.1653,1070.0000,-0.0000,10.1674
-132.1285,-17.1107,192.5552,1071.0000,-0.0000,10.1674
-121.8495,-16.7586,192.0523,1072.0000,-0.0000,10.1674
-112.2761,-16.4308,192.9819,1073.0000,-0.0000,10.1674
-103.7113,-16.1375,193.1021,1074.0000,-0.0000,10.1674
-94.7394,-15.8302,191.7394,1075.0000,-0.0000,10.1674
-84.6624,-15.4851,190.8186,1076.0000,-0.0000,10.1674
-74.8037,-15.1475,191.4478,1077.0000,-0.0000,10.1674
-66.0076,-14.8462,191.8986,1078.0000,-0.0000,10.1674
-57.2169,-14.5452,190.8908,1079.0000,-0.0000,10.1674
-47.4123,-14.2094,189.7218,1080.0000,-0.0000,10.1674
-37.3901,-13.8662,189.9612,1081.0000,-0.0000,10.1674
-28.3171,-13.5554,190.5805,1082.0000,-0.0000,10.1674
-19.5937,-13.2567,189.9661,1083.0000,-0.0000,10.1674
-10.0734,-12.9307,188.7238,1084.0000,-0.0000,10.1674
-0.0158,-12.5862,188.5594,1085.0000,-0.0000,10.1674
9.3356,-12.2660,189.1861,1086.0000,-0.0000,10.1674
18.0939,-11.9660,188.9422,1087.0000,-0.0000,10.1674
27.3642,-11.6485,187.7784,1088.0000,-0.0000,10.1674
37.3468,-11.3067,187.2612,1089.0000,-0.0000,10.1674
46.9375,-10.9782,187.7581,1090.0000,-0.0000,10.1674
55.8119,-10.6743,187.8141,1091.0000,-0.0000,10.1674
64.8961,-10.3632,186.8401,1092.0000,-0.0000,10.1674
74.7265,-10.0265,186.0660,1093.0000,-0.0000,10.1674
84.4873,-9.6923,186.3372,1094.0000,-0.0000,10.1674
93.5313,-9.3825,186.5920,1095.0000,-0.0000,10.1674
102.5069,-9.0752,185.8714,1096.0000,-0.0000,10.1674
112.1475,-8.7450,184.9572,1097.0000,-0.0000,10.1674
121.9940,-8.4078,184.9565,1098.0000,-0.0000,10.1674
131.2301,-8.0915,185.2973,1099.0000,0.0000,10.1674
140.1751,-7.7851,184.8461,1100.0000,0.0000,10.1674
149.6249,-7.4615,183.9078,1101.0000,0.0000,10.1674
159.4739,-7.1242,183.6382,1102.0000,0.0000,10.1674
168.8945,-6.8016,183.9577,1103.0000,0.0000,10.1674
177.8774,-6.4940,183.7515,1104.0000,0.0000,10.1674
187.1642,-6.1759,182.8866,1105.0000,0.0000,10.1674
196.9470,-5.8409,182.3913,1106.0000,0.0000,10.1674
206.5187,-5.5131,182.6026,1107.0000,-0.0000,10.1674
215.5917,-5.2024,182.5865,1108.0000,0.0000,10.1674
224.7615,-4.8883,181.8641,1109.0000,0.0000,10.1674
234.4328,-4.5571,181.2123,1110.0000,0.0000,10.1674
244.1049,-4.2259,181.2591,1111.0000,0.0000,10.1674
253.2996,-3.9110,181.3604,1112.0000,0.0000,10.1674
262.4063,-3.5991,180.8165,1113.0000,0.0000,10.1674
271.9464,-3.2724,180.0882,1114.0000,0.0000,10.1674
281.6614,-2.9397,179.9479,1115.0000,0.0000,10.1674
290.9878,-2.6203,180.0891,1116.0000,0.0000,10.1674
300.0844,-2.3088,179.7281,1117.0000,0.0000,10.1674
309.4970,-1.9864,178.9999,1118.0000,0.0000,10.1674
319.2009,-1.6541,178.6819,1119.0000,0.0000,10.1674
328.6484,-1.3305,178.7924,1120.0000,0.0000,10.1674
337.7801,-1.0178,178.5920,1121.0000,0.0000,10.1674
347.0873,-0.6991,177.9264,1122.0000,-0.0000,10.1674
356.7374,-0.3686,177.4650,1123.0000,-0.0000,10.1674
365.2081,3.8990,176.6740,1124.0000,-45.0000,11.6694
367.5858,13.8166,175.5565,1125.0000,-40.5216,11.3115
363.9170,23.6505,176.1536,1126.0000,-16.0381,10.3142
358.9073,31.0097,177.4653,1127.0000,-8.2406,10.2052
353.5875,37.2709,176.7868,1128.0000,-4.1834,10.1771
347.0774,44.1170,174.8759,1129.0000,-2.3154,10.1703
339.5990,51.4829,174.6513,1130.0000,-1.0524,10.1680
332.8196,57.9584,175.9055,1131.0000,-0.4882,10.1675
326.7705,63.6607,175.8328,1132.0000,-0.2491,10.1674
320.1685,69.8438,174.1150,1133.0000,-0.1375,10.1674
312.6153,76.8901,173.3079,1134.0000,-0.0686,10.1674
305.4596,83.5527,174.2981,1135.0000,-0.0292,10.1674
299.2084,89.3683,174.7016,1136.0000,-0.0149,10.1674
292.7877,95.3393,173.3485,1137.0000,-0.0081,10.1674
285.4347,102.1757,172.1438,1138.0000,-0.0042,10.1674
278.0736,109.0188,172.7179,1139.0000,-0.0018,10.1674
271.5972,115.0392,173.4192,1140.0000,-0.0009,10.1674
265.2796,120.9118,172.5159,1141.0000,-0.0005,10.1674
258.1727,127.5181,171.1237,1142.0000,-0.0003,10.1674
250.7231,134.4428,171.2192,1143.0000,-0.0001,10.1674
244.0023,140.6901,172.0251,1144.0000,-0.0001,10.1674
237.6955,146.5525,171.5788,1145.0000,-0.0000,10.1674
230.8229,152.9409,170.1957,1146.0000,-0.0000,10.1674
223.3921,159.8481,169.8362,1147.0000,-0.0000,10.1674
216.4428,166.3078,170.5675,1148.0000,-0.0000,10.1674
210.0681,172.2333,170.5210,1149.0000,-0.0000,10.1674
203.3848,178.4457,169.3039,1150.0000,-0.0000,10.1674
196.0562,185.2580,168.5797,1151.0000,-0.0000,10.1674
188.9259,191.8859,169.0961,1152.0000,-0.0000,10.1674
182.4252,197.9285,169.3466,1153.0000,-0.0000,10.1674
175.8682,204.0235,168.3980,1154.0000,-0.0000,10.1674
168.6919,210.6942,167.4389,1155.0000,-0.0000,10.1674
161.4488,217.4269,167.6552,1156.0000,-0.0000,10.1674
154.7890,223.6175,168.0747,1157.0000,-0.0000,10.1674
148.2903,229.6583,167.4403,1158.0000,-0.0000,10.1674
141.2821,236.1727,166.3871,1159.0000,-0.0000,10.1674
134.0009,242.9408,166.2781,1160.0000,-0.0000,10.1674
127.1753,249.2854,166.7347,1161.0000,-0.0000,10.1674
120.6715,255.3311,166.4082,1162.0000,-0.0000,10.1674
113.8181,261.7015,165.3889,1163.0000,-0.0000,10.1674
106.5664,268.4423,164.9834,1164.0000,-0.0000,10.1674
99.5931,274.9243,165.3609,1165.0000,-0.0000,10.1674
93.0318,281.0232,165.2940,1166.0000,-0.0000,10.1674
86.2999,287.2808,164.4075,1167.0000,-0.0000,10.1674
79.1278,293.9475,163.7745,1168.0000,-0.0000,10.1674
72.0440,300.5323,163.9871,1169.0000,-0.0000,10.1674
65.3891,306.7182,164.1031,1170.0000,-0.0000,10.1674
58.7344,312.9040,163.4110,1171.0000,-0.0000,10.1674
51.6701,319.4706,162.6411,1172.0000,-0.0000,10.1674
44.5237,326.1135,162.6419,1173.0000,-0.0000,10.1674
37.7572,332.4031,162.8509,1174.0000,-0.0000,10.1674
31.1330,338.5606,162.3761,1175.0000,-0.0000,10.1674
24.1826,345.0213,161.5636,1176.0000,-0.0000,10.1674
17.0231,351.6764,161.3455,1177.0000,0.0000,10.1674
10.1455,358.0693,161.5587,1178.0000,0.0000,10.1674
3.5092,364.2380,161.2893,1179.0000,0.0000,10.1674
-5.2011,367.2940,159.7804,1180.0000,-43.6905,11.5561
-15.4003,364.1947,158.8744,1181.0000,-19.2290,10.3816
-23.7344,358.7768,160.3147,1182.0000,-8.0168,10.2032
-30.0786,353.5215,161.0498,1183.0000,-4.2704,10.1775
-36.2883,347.7828,159.3974,1184.0000,-2.3481,10.1704
-43.5362,340.6296,157.7921,1185.0000,-1.2419,10.1682
-50.7413,333.2638,158.6111,1186.0000,-0.5063,10.1675
-56.7523,327.0268,159.7194,1187.0000,-0.2616,10.1674
-62.4889,321.0343,158.6911,1188.0000,-0.1374,10.1674
-69.1921,314.0058,156.8705,1189.0000,-0.0752,10.1674
-76.3964,306.4359,157.0214,1190.0000,-0.0330,10.1674
-82.6833,299.8235,158.2420,1191.0000,-0.0162,10.1674
-88.4048,293.8032,157.8335,1192.0000,-0.0082,10.1674
-94.7983,287.0743,156.0668,1193.0000,-0.0045,10.1674
-101.9553,279.5410,155.5974,1194.0000,-0.0022,10.1674
-108.5335,272.6164,156.6870,1195.0000,-0.0010,10.1674
-114.3558,266.4874,156.8094,1196.0000,-0.0005,10.1674
-120.5186,259.9998,155.3018,1197.0000,-0.0003,10.1674
-127.5282,252.6208,154.3508,1198.0000,-0.0001,10.1674
-134.3349,245.4554,155.1225,1199.0000,-0.0001,10.1674
-140.3284,239.1460,155.6286,1200.0000,-0.0000,10.1674
-146.3459,232.8113,154.5076,1201.0000,-0.0000,10.1674
-153.1496,225.6489,153.2629,1202.0000,-0.0000,10.1674
-160.0925,218.3401,153.6082,1203.0000,-0.0000,10.1674
-166.2956,211.8100,154.3203,1204.0000,-0.0000,10.1674
-172.2549,205.5365,153.6351,1205.0000,-0.0000,10.1674
-178.8402,198.6042,152.2930,1206.0000,-0.0000,10.1674
-185.8201,191.2564,152.1881,1207.0000,-0.0000,10.1674
-192.2376,184.5005,152.9262,1208.0000,-0.0000,10.1674
-198.2175,178.2055,152.6571,1209.0000,-0.0000,10.1674
-204.6084,171.4778,151.3896,1210.0000,-0.0000,10.1674
-211.5380,164.1828,150.8853,1211.0000,-0.0000,10.1674
-218.1434,157.2293,151.4934,1212.0000,-0.0000,10.1674
-224.2069,150.8461,151.5664,1213.0000,-0.0000,10.1674
-230.4510,144.2729,150.5012,1214.0000,-0.0000,10.1674
-237.2682,137.0964,149.7002,1215.0000,-0.0000,10.1674
-244.0102,129.9991,150.0655,1216.0000,-0.0000,10.1674
-250.2004,123.4825,150.3704,1217.0000,-0.0000,10.1674
-256.3566,117.0018,149.5820,1218.0000,-0.0000,10.1674
-263.0297,109.9770,148.6135,1219.0000,-0.0000,10.1674
-269.8441,102.8034,148.6792,1220.0000,-0.0000,10.1674
-276.1807,96.1328,149.0913,1221.0000,-0.0000,10.1674
-282.3087,89.6818,148.6021,1222.0000,-0.0000,10.1674
-288.8349,82.8116,147.5959,1223.0000,-0.0000,10.1674
-295.6570,75.6299,147.3603,1224.0000,-0.0000,10.1674
-302.1364,68.8090,147.7593,1225.0000,-0.0000,10.1674
-308.2893,62.3318,147.5456,1226.0000,-0.0000,10.1674
-314.6884,55.5954,146.6127,1227.0000,-0.0000,10.1674
-321.4640,48.4626,146.1202,1228.0000,-0.0000,10.1674
-328.0623,41.5165,146.4069,1229.0000,-0.0000,10.1674
-334.2811,34.9699,146.4106,1230.0000,-0.0000,10.1674
-340.5875,28.3310,145.6305,1231.0000,-0.0000,10.1674
-347.2800,21.2858,144.9564,1232.0000,0.0000,10.1674
-353.9594,14.2543,145.0644,1233.0000,-0.0000,10.1674
-360.2698,7.6114,145.2062,1234.0000,-0.0000,10.1674
-366.5245,1.0269,144.6221,1235.0000,-0.0000,10.1674
-369.5150,-7.9121,143.0367,1236.0000,-45.0000,11.6694
-363.8549,-16.9698,141.8138,1237.0000,-39.0706,11.2119
-354.2500,-21.2945,143.1912,1238.0000,-15.2107,10.2990
-346.0692,-22.8659,144.7295,1239.0000,-8.2481,10.2053
-338.1829,-23.5523,143.4180,1240.0000,-4.3552,10.1779
-328.3789,-23.8198,141.1108,1241.0000,-2.4232,10.1706
-317.6182,-23.7443,141.4770,1242.0000,-0.9746,10.1679
-308.6804,-23.5499,143.1844,1243.0000,-0.4823,10.1675
-300.7652,-23.3280,142.6903,1244.0000,-0.2480,10.1674
-291.5412,-23.0393,140.4359,1245.0000,-0.1403,10.1674
-280.8414,-22.6831,139.9581,1246.0000,-0.0632,10.1674
-271.3230,-22.3574,141.5208,1247.0000,-0.0279,10.1674
-263.2219,-22.0770,141.7381,1248.0000,-0.0146,10.1674
-254.4434,-21.7716,139.8185,1249.0000,-0.0081,10.1674
-244.0200,-21.4078,138.6799,1250.0000,-0.0041,10.1674
-234.0371,-21.0588,139.8365,1251.0000,-0.0016,10.1674
-225.6146,-20.7641,140.5767,1252.0000,-0.0008,10.1674
-217.1153,-20.4667,139.1648,1253.0000,-0.0005,10.1674
-207.0900,-20.1158,137.6198,1254.0000,-0.0002,10.1674
-196.8213,-19.7563,138.2131,1255.0000,-0.0001,10.1674
-187.9983,-19.4474,139.2437,1256.0000,-0.0001,10.1674
-179.6115,-19.1538,138.4081,1257.0000,-0.0000,10.1674
-170.0107,-18.8177,136.7230,1258.0000,-0.0000,10.1674
-159.6540,-18.4551,136.7121,1259.0000,-0.0000,10.1674
-150.4139,-18.1317,137.7934,1260.0000,-0.0000,10.1674
-141.9906,-17.8368,137.5112,1261.0000,-0.0000,10.1674
-132.7664,-17.5138,135.9190,1262.0000,-0.0000,10.1674
-122.4983,-17.1544,135.3673,1263.0000,-0.0000,10.1674
-112.8867,-16.8179,136.2877,1264.0000,-0.0000,10.1674
-104.3065,-16.5175,136.4644,1265.0000,-0.0000,10.1674
-95.3652,-16.2045,135.1376,1266.0000,-0.0000,10.1674
-85.3120,-15.8525,134.1827,1267.0000,-0.0000,10.1674
-75.4252,-15.5064,134.7865,1268.0000,-0.0000,10.1674
-66.6046,-15.1976,135.2789,1269.0000,-0.0000,10.1674
-57.8327,-14.8905,134.3176,1270.0000,-0.0000,10.1674
-48.0582,-14.5483,133.1326,1271.0000,-0.0000,10.1674
-38.0212,-14.1969,133.3380,1272.0000,-0.0000,10.1674
-28.9191,-13.8782,133.9816,1273.0000,-0.0000,10.1674
-20.2026,-13.5731,133.4172,1274.0000,-0.0000,10.1674
-10.7128,-13.2409,132.1771,1275.0000,-0.0000,10.1674
-0.6538,-12.8887,131.9783,1276.0000,-0.0000,10.1674
8.7264,-12.5603,132.6121,1277.0000,-0.0000,10.1674
17.4886,-12.2536,132.4152,1278.0000,-0.0000,10.1674
26.7325,-11.9299,131.2693,1279.0000,-0.0000,10.1674
36.7053,-11.5808,130.7237,1280.0000,-0.0000,10.1674
46.3202,-11.2442,131.2135,1281.0000,-0.0000,10.1674
55.2070,-10.9331,131.3086,1282.0000,-0.0000,10.1674
64.2716,-10.6157,130.3638,1283.0000,-0.0000,10.1674
74.0847,-10.2722,129.5718,1284.0000,-0.0000,10.1674
83.8622,-9.9299,129.8262,1285.0000,-0.0000,10.1674
92.9240,-9.6126,130.1092,1286.0000,-0.0000,10.1674
101.8883,-9.2988,129.4239,1287.0000,-0.0000,10.1674
111.5081,-8.9620,128.5043,1288.0000,-0.0000,10.1674
121.3622,-8.6170,128.4825,1289.0000,-0.0000,10.1674
130.6185,-8.2930,128.8394,1290.0000,0.0000,10.1674
139.5603,-7.9799,128.4248,1291.0000,-0.0000,10.1674
148.9897,-7.6498,127.4931,1292.0000,0.0000,10.1674
158.8376,-7.3051,127.2032,1293.0000,0.0000,10.1674
168.2772,-6.9746,127.5275,1294.0000,0.0000,10.1674
177.2641,-6.6600,127.3549,1295.0000,0.0000,10.1674
186.5337,-6.3355,126.5067,1296.0000,0.0000,10.1674
196.3084,-5.9932,125.9960,1297.0000,0.0000,10.1674
205.8954,-5.6576,126.2031,1298.0000,0.0000,10.1674
214.6279,-4.4434,126.7716,1299.0000,-10.4983,11.9624
222.8012,-2.8161,126.1494,1300.0000,6.2058,10.1888
232.1916,-1.7632,124.3938,1301.0000,3.5926,10.1745
242.5762,-1.1426,124.1613,1302.0000,1.7851,10.1691
251.9655,-0.8313,125.2833,1303.0000,0.9065,10.1678
260.3810,-0.6577,125.2070,1304.0000,0.4991,10.1675
269.4614,-0.5318,123.6261,1305.0000,0.2959,10.1674
279.7091,-0.4340,122.8660,1306.0000,0.1639,10.1674
289.4651,-0.3645,123.7432,1307.0000,0.0815,10.1674
298.0889,-0.3133,124.0985,1308.0000,0.0475,10.1674
306.9170,-0.2666,122.8507,1309.0000,0.0292,10.1674
316.9013,-0.2182,121.7317,1310.0000,0.0179,10.1674
326.9015,-0.1723,122.2284,1311.0000,0.0102,10.1674
335.8037,-0.1330,122.8519,1312.0000,0.0067,10.1674
344.5018,-0.0954,122.0143,1313.0000,0.0048,10.1674
354.1800,-0.0543,120.7267,1314.0000,0.0039,10.1674
